Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10,Obj11,Obj12,Obj13,Obj14,Obj15,Obj16,Obj17,Obj18,Obj19,Obj20
0,7.6013e-66,1.6234e-49,2.6512e-33,4.0517e-39,4.3298e-17,0.70711,1.4115e-06,1.2026e-06,1.3665e-06,1.4285e-06,1.3049e-06,1.3539e-06,1.3415e-06,1.3287e-06,0.70711,1.5075e-06,1.4903e-06,1.2924e-06,1.364e-06
3.9872e-20,3.9875e-19,9.6149e-21,4.3082e-17,0,4.3002e-18,0.70711,1.3756e-06,1.2309e-06,1.4233e-06,1.2598e-06,1.3745e-06,1.1711e-06,1.3485e-06,0.70711,1.4095e-06,1.4451e-06,1.3871e-06,1.2991e-06,1.2953e-06
1.6219e-49,6.5531e-51,8.8254e-52,2.651e-33,3.0971e-35,4.3298e-17,0.70711,1.3616e-06,1.0565e-06,1.4232e-06,1.4e-06,1.3748e-06,1.4224e-06,0.70711,1.4084e-06,1.354e-06,1.4458e-06,1.3807e-06,1.2893e-06,1.2651e-06
4.0303e-18,5.4856e-19,9.8832e-20,4.2238e-17,8.6069e-18,0,0.7071,1.4003e-06,1.2333e-06,1.3308e-06,1.2592e-06,1.3989e-06,0.70711,1.518e-06,1.4476e-06,1.348e-06,1.4964e-06,1.5119e-06,1.4135e-06,1.2263e-06
1.5626e-49,3.2183e-50,1.0078e-50,2.8263e-50,2.6512e-33,4.3298e-17,0.70711,1.4029e-06,9.7864e-07,1.3036e-06,1.4143e-06,0.70711,1.1956e-06,1.5113e-06,1.5282e-06,1.3481e-06,1.402e-06,1.4865e-06,1.4196e-06,1.2529e-06
4.2677e-17,6.8319e-18,2.0652e-18,0,1.5521e-18,3.8602e-19,0.70714,9.8217e-07,1.325e-06,1.3513e-06,0.70708,1.4176e-06,1.6597e-06,1.1843e-06,1.318e-06,1.4248e-06,1.419e-06,1.4904e-06,1.3934e-06,1.2142e-06
1.1698e-34,4.2958e-37,2.6467e-33,4.3266e-17,1.6629e-18,0,0.70711,1.3935e-06,1.2722e-06,0.7071,1.4473e-06,1.4347e-06,1.3381e-06,1.5138e-06,1.3506e-06,1.3336e-06,1.499e-06,1.3908e-06,1.4897e-06,1.3851e-06
2.7835e-34,5.714e-35,2.6343e-33,4.3271e-17,1.5345e-18,0,0.70711,1.3935e-06,0.70711,1.4059e-06,1.4447e-06,1.4203e-06,1.1837e-06,1.5164e-06,1.5276e-06,1.2492e-06,1.4987e-06,1.5065e-06,1.3932e-06,1.3767e-06
1.6002e-49,2.6133e-33,4.4533e-34,4.3294e-17,2.6879e-20,7.2105e-19,0.70714,0.70707,1.4947e-06,1.4179e-06,2.0353e-06,1.2372e-06,1.3399e-06,1.5231e-06,1.4184e-06,1.352e-06,1.3518e-06,1.382e-06,1.408e-06,1.2973e-06
1.4628e-51,4.8882e-51,8.3329e-35,1.7224e-38,1.3609e-18,6.1217e-17,1,1.4966e-06,1.4386e-06,1.0553e-06,1.4484e-06,1.5697e-06,8.9389e-07,1.8329e-06,9.4885e-07,1.1812e-06,1.0686e-06,1.3455e-06,1.0018e-06,1.1297e-06
3.4495e-34,2.6286e-33,2.5417e-35,4.3298e-17,2.5839e-21,0.70711,1.3228e-06,1.438e-06,1.3479e-06,1.3481e-06,1.2351e-06,1.3985e-06,1.2525e-06,1.3345e-06,1.3487e-06,1.3682e-06,1.3957e-06,1.3012e-06,1.207e-06,0.70711
4.2206e-17,4.3519e-20,7.7864e-18,5.717e-18,0,0.70711,1.2245e-06,1.0563e-06,1.1706e-06,1.3784e-06,1.3399e-06,1.3796e-06,1.2505e-06,1.3328e-06,1.2712e-06,1.4233e-06,1.3355e-06,1.6133e-06,0.70711,1.364e-06
2.6491e-33,9.2977e-35,4.329e-17,8.2659e-19,1.3077e-22,0.70711,1.2081e-06,1.4062e-06,1.2509e-06,1.4408e-06,1.2355e-06,1.2833e-06,1.2561e-06,1.3038e-06,1.3249e-06,1.4349e-06,1.3939e-06,0.70711,1.4321e-06,1.3176e-06
2.3631e-18,3.0636e-17,1.265e-18,3.0471e-17,6.7425e-19,0.70711,1.512e-06,1.3989e-06,1.3565e-06,1.5208e-06,1.3168e-06,1.4009e-06,1.1915e-06,1.3381e-06,1.3242e-06,1.4242e-06,0.70711,1.2923e-06,1.3568e-06,1.149e-06
4.2671e-17,3.6426e-18,6.3542e-18,4.5874e-19,2.5439e-21,0.70711,1.228e-06,1.1972e-06,1.3949e-06,1.4537e-06,1.2368e-06,1.38e-06,1.4066e-06,1.337e-06,1.3532e-06,0.70711,1.4463e-06,1.1214e-06,1.2566e-06,1.2661e-06
4.225e-17,4.7862e-18,2.6422e-18,7.7307e-18,4.4832e-21,0.70711,1.5127e-06,1.4008e-06,1.1894e-06,1.4577e-06,1.4273e-06,1.4064e-06,1.1841e-06,1.3386e-06,0.70711,1.3674e-06,1.4044e-06,1.4075e-06,1.3722e-06,1.2649e-06
1.9471e-50,3.1799e-34,2.6318e-33,4.3293e-17,6.7582e-19,0.70711,1.2956e-06,1.3988e-06,1.2038e-06,1.2877e-06,1.3182e-06,1.3663e-06,1.2043e-06,0.70711,1.6437e-06,1.7978e-06,1.3786e-06,1.2897e-06,1.4153e-06,1.2397e-06
1.6225e-34,2.6132e-33,4.1668e-34,4.3298e-17,7.7681e-23,0.7071,1.2993e-06,1.1874e-06,1.2739e-06,1.2905e-06,1.3954e-06,1.3974e-06,0.70711,1.4005e-06,1.4544e-06,1.3565e-06,1.3723e-06,1.5024e-06,1.2843e-06,1.2859e-06
4.2636e-17,0,7.57e-23,7.5424e-18,3.1104e-22,0.70711,1.2295e-06,1.4183e-06,1.2397e-06,1.3008e-06,1.4134e-06,0.70711,1.2062e-06,1.2862e-06,1.4594e-06,1.3519e-06,1.396e-06,1.4819e-06,1.504e-06,1.2142e-06
4.3283e-17,0,0,7.8544e-23,1.2033e-18,0.70714,1.3017e-06,1.3789e-06,1.1446e-06,1.3363e-06,0.70708,1.3055e-06,1.4217e-06,1.6194e-06,1.7232e-06,1.3378e-06,1.4693e-06,1.3858e-06,1.2937e-06,1.2827e-06
8.4565e-22,8.6099e-21,4.3298e-17,0,0,0.70711,1.2289e-06,1.134e-06,1.2523e-06,0.7071,1.3985e-06,1.4348e-06,1.1202e-06,1.0294e-06,1.5719e-06,1.3574e-06,1.3971e-06,1.204e-06,1.411e-06,1.3777e-06
2.6411e-33,2.267e-34,4.608e-35,2.0626e-36,4.3298e-17,0.70711,1.3039e-06,1.2001e-06,0.70711,1.3707e-06,1.4004e-06,1.4645e-06,1.2013e-06,1.503e-06,1.7051e-06,1.3401e-06,1.3607e-06,1.4682e-06,1.2546e-06,1.2666e-06
9.4543e-19,9.0674e-20,0,0,4.3285e-17,0.70707,1.2805e-06,0.70714,1.5558e-06,1.9388e-06,1.4002e-06,5.4377e-07,1.1294e-06,1.424e-06,1.4223e-06,1.3623e-06,1.3832e-06,1.2875e-06,1.2909e-06,1.3215e-06
6.024e-19,0,4.2826e-17,6.3509e-18,1.5633e-22,0.70711,0.7071,1.5299e-06,1.2373e-06,1.0859e-06,1.4619e-06,1.5664e-06,1.4248e-06,1.4914e-06,1.3439e-06,1.3373e-06,1.3574e-06,1.3894e-06,1.4893e-06,1.5804e-06
2.2958e-49,3.7494e-33,0,6.1232e-17,1.1167e-22,1,1.6488e-06,1.399e-06,1.4648e-06,1.0652e-06,1.1397e-06,1.8129e-06,1.18e-06,1.1155e-06,1.0579e-06,1.2679e-06,1.4779e-06,1.2605e-06,1.4292e-06,1.2799e-06
2.6398e-33,9.7083e-35,2.2571e-34,4.3298e-17,0.70711,1.4177e-06,1.2446e-06,1.3852e-06,9.571e-07,1.5045e-06,1.4542e-06,1.0145e-06,1.2326e-06,1.3453e-06,1.2849e-06,1.3102e-06,1.3396e-06,1.0026e-06,9.3548e-07,0.70711
4.287e-17,6.0682e-18,3.2358e-24,2.6558e-19,0.70711,1.1911e-06,1.2668e-06,1.4363e-06,1.1687e-06,1.3888e-06,1.2336e-06,1.2785e-06,1.3493e-06,1.3318e-06,1.3194e-06,1.4039e-06,1.3955e-06,1.5959e-06,0.70711,1.3012e-06
6.0183e-18,4.6043e-19,4.2875e-17,0,0.70711,1.2213e-06,1.3544e-06,1.4046e-06,1.0322e-06,1.306e-06,1.4254e-06,1.2863e-06,1.3965e-06,1.335e-06,1.2934e-06,1.316e-06,1.3968e-06,0.70711,1.2953e-06,1.3194e-06
9.626e-24,1.8891e-20,4.3298e-17,1.0815e-19,0.70711,1.5767e-06,1.1703e-06,1.3671e-06,1.1621e-06,1.3141e-06,1.2799e-06,1.2795e-06,1.4502e-06,1.0772e-06,1.2786e-06,1.2677e-06,0.70711,1.3684e-06,1.3585e-06,1.2443e-06
4.2367e-19,2.2734e-18,7.852e-22,4.3236e-17,0.70711,1.1847e-06,1.226e-06,1.3918e-06,1.0413e-06,1.3585e-06,1.1003e-06,1.0996e-06,1.2339e-06,1.3526e-06,1.2811e-06,0.70711,1.3565e-06,1.3908e-06,1.4124e-06,1.4039e-06
1.584e-18,1.4038e-19,4.2569e-17,7.7467e-18,0.70711,1.393e-06,1.5117e-06,1.4026e-06,1.1888e-06,1.5267e-06,1.4248e-06,1.4064e-06,1.1703e-06,1.3348e-06,0.70711,1.3664e-06,1.3572e-06,1.4155e-06,1.3721e-06,1.2804e-06
4.3101e-17,4.1228e-18,0,0,0.70711,1.2695e-06,1.3634e-06,1.0496e-06,1.0284e-06,1.3039e-06,1.1843e-06,1.4143e-06,1.2034e-06,0.70711,1.4834e-06,1.3625e-06,1.5475e-06,1.2708e-06,1.5089e-06,1.3745e-06
3.9106e-20,6.2983e-19,1.0043e-19,4.3293e-17,0.7071,1.2944e-06,1.2985e-06,1.0239e-06,1.2745e-06,1.2865e-06,1.4344e-06,1.3025e-06,0.70711,1.6252e-06,1.4531e-06,1.3547e-06,1.4437e-06,1.5015e-06,1.5135e-06,1.2239e-06
1.8224e-18,6.9111e-21,4.2635e-17,7.3247e-18,0.70711,1.3159e-06,1.2746e-06,1.418e-06,1.1072e-06,1.3009e-06,1.4142e-06,0.70711,1.2111e-06,1.5123e-06,1.5644e-06,1.399e-06,1.402e-06,1.4866e-06,1.5096e-06,1.1562e-06
2.651e-33,4.3295e-17,6.5214e-19,1.9434e-24,0.70714,1.5064e-06,1.2988e-06,1.1335e-06,1.0576e-06,1.3124e-06,0.70708,1.802e-06,1.0397e-06,1.5136e-06,1.3442e-06,1.2964e-06,1.3625e-06,1.2028e-06,1.4148e-06,1.2752e-06
2.6512e-33,4.3298e-17,0,0,0.70711,1.2563e-06,1.2047e-06,1.4135e-06,1.2244e-06,0.7071,1.4056e-06,1.4176e-06,1.3384e-06,1.5186e-06,1.3643e-06,1.3358e-06,1.4416e-06,1.2828e-06,1.3724e-06,1.2263e-06
1.845e-20,0,1.9195e-19,4.3297e-17,0.70711,1.2538e-06,1.3034e-06,1.0966e-06,0.70711,1.3592e-06,1.4055e-06,1.4291e-06,1.3367e-06,1.5108e-06,1.3502e-06,1.3335e-06,1.5012e-06,1.4897e-06,1.3936e-06,1.2361e-06
4.3098e-17,4.1334e-18,0,0,0.70707,1.2469e-06,1.2805e-06,0.70714,1.5587e-06,1.8451e-06,1.4002e-06,1.4493e-06,1.1302e-06,0,1.4223e-06,1.362e-06,1.3832e-06,1.3938e-06,1.2927e-06,1.3723e-06
2.6512e-33,4.3298e-17,0,1.8195e-19,0.70711,1.2666e-06,0.7071,1.5401e-06,1.2165e-06,1.134e-06,1.4808e-06,1.0349e-06,1.3417e-06,1.5187e-06,1.4078e-06,1.2657e-06,1.4432e-06,1.3772e-06,1.3204e-06,1.2264e-06
2.6509e-33,0,4.3293e-17,1.04e-19,0.70703,0.70718,1.7161e-06,1.3454e-06,1.466e-06,1.3774e-06,1.3955e-06,1.458e-06,1.3543e-06,1.6488e-06,1.3943e-06,1.2504e-06,1.3608e-06,1.2551e-06,1.426e-06,1.6158e-06
8.1627e-19,2.3611e-19,1.7926e-19,6.1226e-17,1,1.6965e-06,8.4028e-07,1.3741e-06,1.4484e-06,1.0598e-06,1.6116e-06,1.9275e-06,1.2098e-06,1.0432e-06,1.018e-06,1.0275e-06,9.647e-07,1.1381e-06,1.391e-06,1.2083e-06
4.3278e-17,1.3072e-18,0,0.70711,1.4298e-06,1.3115e-06,1.1683e-06,1.4161e-06,1.0497e-06,1.1717e-06,1.5203e-06,1.2805e-06,1.4244e-06,1.3288e-06,1.112e-06,1.3183e-06,1.49e-06,1.3063e-06,1.0582e-06,0.70711
2.6512e-33,4.3298e-17,2.1896e-20,0.70711,1.2986e-06,1.2972e-06,1.1664e-06,1.4017e-06,1.2154e-06,1.5083e-06,1.4186e-06,1.2907e-06,1.3811e-06,1.3322e-06,1.318e-06,1.3342e-06,1.3796e-06,1.5822e-06,0.70711,1.1322e-06
3.1587e-23,5.1585e-07,1.0199e-07,0.70711,1.2733e-06,1.2213e-06,1.3598e-06,1.1053e-06,1.032e-06,1.4135e-06,1.2048e-06,1.1809e-06,1.3668e-06,1.3074e-06,1.307e-06,1.3162e-06,1.4073e-06,0.70711,1.2934e-06,1.3195e-06
6.7642e-18,4.2766e-17,0,0.70711,1.3099e-06,1.3903e-06,1.214e-06,1.3842e-06,1.3402e-06,1.5155e-06,1.2044e-06,1.093e-06,1.2182e-06,1.3496e-06,1.3268e-06,1.4204e-06,0.70711,1.3105e-06,1.3124e-06,1.1176e-06
1.3715e-18,3.4895e-18,4.3135e-17,0.70711,1.2922e-06,1.2898e-06,1.175e-06,1.383e-06,1.332e-06,1.4132e-06,1.2062e-06,1.0955e-06,1.232e-06,1.3494e-06,9.5748e-07,0.70711,1.4623e-06,1.3019e-06,1.41e-06,1.6148e-06
2.6512e-33,4.3298e-17,1.841e-21,0.70711,1.31e-06,1.3914e-06,1.2118e-06,1.4025e-06,1.216e-06,1.515e-06,1.417e-06,1.4033e-06,1.3801e-06,1.1699e-06,0.70711,1.3675e-06,1.5682e-06,1.2907e-06,1.3522e-06,1.2803e-06
4.2637e-17,0,7.5383e-18,0.70711,1.2807e-06,1.5158e-06,1.3759e-06,1.1078e-06,1.0299e-06,1.4026e-06,1.3018e-06,1.4132e-06,1.1053e-06,0.70711,1.4656e-06,1.3357e-06,1.444e-06,1.4979e-06,1.2965e-06,1.3616e-06
2.6498e-18,4.2677e-17,6.8048e-18,0.7071,1.2686e-06,1.2038e-06,1.2985e-06,1.0238e-06,1.2739e-06,1.2864e-06,1.3954e-06,1.3936e-06,0.70711,1.413e-06,1.4544e-06,1.3565e-06,1.4439e-06,1.5024e-06,1.5135e-06,1.2224e-06
4.3298e-17,0,0,0.70711,1.4246e-06,1.3157e-06,1.3257e-06,1.4366e-06,1.0473e-06,1.4344e-06,1.238e-06,0.70711,1.4315e-06,1.2111e-06,1.3656e-06,1.352e-06,1.3444e-06,1.4888e-06,1.504e-06,1.2432e-06
2.6512e-33,2.8863e-35,4.33e-17,0.70714,1.366e-06,1.2775e-06,1.2997e-06,1.1345e-06,1.3384e-06,1.3352e-06,0.70708,1.638e-06,1.9768e-06,1.6191e-06,1.4344e-06,1.2483e-06,1.3536e-06,1.2056e-06,1.4116e-06,1.2842e-06
9.8461e-19,3.139e-19,4.3286e-17,0.70711,1.2769e-06,1.2567e-06,1.2911e-06,1.3917e-06,1.2219e-06,0.7071,1.258e-06,1.4302e-06,1.3409e-06,1.6259e-06,1.3574e-06,1.3335e-06,1.4844e-06,1.314e-06,1.4205e-06,1.1314e-06
4.3298e-17,0,0,0.70711,1.2752e-06,1.5208e-06,1.2707e-06,1.0571e-06,0.70711,1.3423e-06,1.5807e-06,1.5034e-06,1.1962e-06,1.5119e-06,1.5247e-06,1.3401e-06,1.2718e-06,1.4982e-06,1.3199e-06,1.3658e-06
2.6128e-33,4.267e-17,7.3322e-18,0.70707,1.359e-06,1.2674e-06,1.2784e-06,0.70714,1.4824e-06,1.8444e-06,1.7476e-06,1.4453e-06,1.6956e-06,1.4778e-06,1.4182e-06,1.5456e-06,1.3458e-06,1.3928e-06,1.407e-06,1.3736e-06
1.4606e-17,4.076e-17,3.3792e-25,0.70711,1.3446e-06,1.1964e-06,0.7071,1.3974e-06,1.3149e-06,1.1483e-06,1.2474e-06,1.4447e-06,1.3337e-06,1.2436e-06,1.5514e-06,1.2496e-06,1.4815e-06,1.3724e-06,1.4089e-06,1.3101e-06
8.8289e-19,4.3283e-17,3.5441e-19,0.70703,1.2994e-06,0.70718,1.6163e-06,1.5502e-06,1.4715e-06,1.0764e-06,1.4676e-06,1.3947e-06,1.1811e-06,1.1869e-06,1.4027e-06,1.3312e-06,1.4726e-06,1.4805e-06,1.5126e-06,1.1718e-06
4.3298e-17,0,8.7534e-22,0.70711,0.7071,1.6832e-06,1.6233e-06,1.4877e-06,1.4004e-06,1.1363e-06,1.4612e-06,1.4459e-06,1.1623e-06,1.5277e-06,1.4028e-06,9.9724e-07,1.3374e-06,1.2887e-06,1.4992e-06,1.1653e-06
4.2793e-17,2.4891e-17,3.6036e-17,1,1.4813e-06,1.6995e-06,1.678e-06,1.3808e-06,1.4586e-06,1.1006e-06,1.6623e-06,1.8521e-06,1.3408e-06,1.4969e-06,1.4126e-06,1.0074e-06,1.4834e-06,1.3722e-06,1.0294e-06,1.2927e-06
2.6512e-33,4.3298e-17,0.70711,7.6288e-19,1.4175e-06,1.4174e-06,1.2238e-06,9.9144e-07,1.0469e-06,1.3924e-06,1.5211e-06,1.2807e-06,1.1976e-06,1.3283e-06,1.1121e-06,1.3787e-06,1.3784e-06,1.3241e-06,1.05e-06,0.70711
9.7155e-19,4.3287e-17,0.70711,0,1.277e-06,1.1899e-06,1.1708e-06,1.3832e-06,1.2719e-06,1.3672e-06,9.7744e-07,1.4674e-06,1.3548e-06,1.3418e-06,1.2876e-06,9.6631e-07,1.4785e-06,1.5838e-06,0.70711,1.1346e-06
8.097e-20,4.3298e-17,0.70711,0,1.283e-06,1.1479e-06,1.1548e-06,1.402e-06,1.1992e-06,1.3515e-06,1.2249e-06,1.4241e-06,1.3865e-06,1.326e-06,1.7602e-06,1.2704e-06,1.3175e-06,0.70711,1.4783e-06,1.0385e-06
2.6512e-33,4.3298e-17,0.70711,0,1.3144e-06,1.3675e-06,1.2217e-06,1.384e-06,1.224e-06,1.2946e-06,1.2804e-06,1.2791e-06,1.3982e-06,1.3526e-06,1.2809e-06,1.2702e-06,0.70711,1.1477e-06,1.3592e-06,1.3704e-06
4.0888e-17,1.4242e-17,0.70711,3.7349e-18,1.0662e-06,1.5079e-06,1.1712e-06,1.4253e-06,1.0825e-06,1.3514e-06,1.2812e-06,1.4321e-06,1.4327e-06,1.1359e-06,1.275e-06,0.70711,1.3488e-06,1.3482e-06,2.3614e-07,1.4039e-06
4.3298e-17,0,0.70711,0,1.3097e-06,1.5196e-06,1.2882e-06,1.3918e-06,1.2425e-06,1.4584e-06,1.4532e-06,1.4028e-06,1.1378e-06,1.2078e-06,0.70711,1.3357e-06,1.3552e-06,1.2869e-06,1.3723e-06,1.3747e-06
4.3297e-17,2.045e-19,0.70711,3.0829e-17,1.2733e-06,1.1349e-06,1.3678e-06,1.1016e-06,1.2421e-06,1.3375e-06,1.2755e-06,1.4186e-06,1.1044e-06,0.70711,1.5882e-06,1.3357e-06,1.4114e-06,1.2715e-06,1.2909e-06,1.3722e-06
4.3473e-07,0,0.7071,2.5989e-17,1.279e-06,1.2048e-06,1.2893e-06,1.0293e-06,1.2757e-06,1.43e-06,1.0577e-06,1.0386e-06,0.70711,1.5279e-06,1.597e-06,1.3463e-06,1.4537e-06,1.2117e-06,1.5239e-06,1.2132e-06
4.3298e-17,0,0.70711,1.0071e-18,1.3196e-06,1.6951e-06,1.2e-06,1.3843e-06,1.2406e-06,1.4409e-06,1.5208e-06,0.70711,1.3982e-06,1.6311e-06,1.5843e-06,1.3377e-06,1.2508e-06,1.4887e-06,1.2931e-06,1.113e-06
4.1929e-17,1.0807e-17,0.70714,1.8246e-19,1.3644e-06,1.5193e-06,1.2997e-06,1.1345e-06,1.3384e-06,1.3351e-06,0.70708,1.6779e-06,1.3422e-06,1.6193e-06,1.4344e-06,1.2483e-06,1.3488e-06,1.2056e-06,1.4116e-06,1.2842e-06
4.3298e-17,0,0.70711,5.9334e-08,1.2932e-06,1.2013e-06,1.2055e-06,1.438e-06,1.25e-06,0.7071,1.3999e-06,1.3368e-06,1.2115e-06,1.6274e-06,1.3677e-06,1.3578e-06,1.3424e-06,1.2963e-06,1.4193e-06,1.1361e-06
1.3763e-18,4.3276e-17,0.70711,7.9049e-19,1.4175e-06,1.5348e-06,1.174e-06,1.1e-06,0.70711,1.8914e-06,1.8049e-06,1.2862e-06,1.566e-06,1.6381e-06,1.5731e-06,1.3356e-06,1.3786e-06,1.3268e-06,1.2906e-06,1.4027e-06
4.33e-17,0,0.70714,0,1.7461e-06,1.2708e-06,1.2993e-06,0.70707,1.4672e-06,1.7685e-06,1.401e-06,1.6384e-06,1.215e-06,1.5209e-06,1.3423e-06,1.2653e-06,1.4878e-06,1.2974e-06,1.2912e-06,1.3706e-06
4.3298e-17,0,0.70711,3.0829e-16,1.6353e-06,1.2648e-06,0.7071,1.3808e-06,1.5015e-06,1.1409e-06,1.2641e-06,1.2423e-06,1.3388e-06,1.1838e-06,1.5515e-06,1.2546e-06,1.4863e-06,1.3699e-06,1.4899e-06,1.2938e-06
4.3293e-17,1.3817e-26,0.70703,6.5174e-08,1.2324e-06,0.70718,1.7164e-06,1.5284e-06,1.4653e-06,1.3769e-06,1.4004e-06,1.3121e-06,1.3528e-06,1.3522e-06,1.3943e-06,1.339e-06,1.3498e-06,1.4953e-06,1.426e-06,1.634e-06
2.6512e-33,4.3298e-17,0.70711,3.4265e-15,0.7071,1.7941e-06,1.7338e-06,1.4866e-06,1.389e-06,1.0998e-06,1.7544e-06,1.4024e-06,1.3365e-06,1.2117e-06,1.5874e-06,1.3426e-06,1.3374e-06,1.3822e-06,1.481e-06,1.1213e-06
3.1852e-18,4.3188e-17,0.70723,0.70699,1.8053e-06,1.0761e-06,1.7361e-06,1.3801e-06,1.238e-06,1.0255e-06,1.2575e-06,1.3121e-06,1.3406e-06,1.6294e-06,1.5279e-06,1.8672e-06,1.7363e-06,1.1967e-06,1.2359e-06,1.3836e-06
3.7494e-33,6.1232e-17,1,0,8.1025e-07,1.2901e-06,1.1865e-06,1.522e-06,5.8675e-07,3.8042e-07,1.2499e-06,0,1.3357e-06,6.0628e-07,1.8309e-06,8.3615e-07,8.2326e-07,9.1713e-07,3.4277e-07,1.2591e-06
1.2787e-06,0.70711,1.2756e-06,0,1.3046e-06,1.3116e-06,1.2289e-06,1.4147e-06,1.0374e-06,1.3784e-06,1.4578e-06,1.2849e-06,1.1769e-06,1.1746e-06,1.112e-06,1.3254e-06,1.4908e-06,1.303e-06,1.0531e-06,0.70711
1.256e-06,0.70711,1.3457e-06,0,1.2864e-06,1.1899e-06,1.2238e-06,1.3994e-06,1.1607e-06,1.5071e-06,1.2804e-06,1.2908e-06,1.3548e-06,1.3377e-06,1.2876e-06,1.3407e-06,1.4866e-06,1.5954e-06,0.70711,1.1397e-06
1.2201e-06,0.70711,1.3199e-06,0,1.2821e-06,1.3008e-06,1.174e-06,1.3914e-06,8.7533e-07,1.36e-06,1.2233e-06,1.4309e-06,1.3631e-06,1.1618e-06,1.3159e-06,1.3176e-06,1.4786e-06,0.70711,1.4985e-06,1.3883e-06
4.3298e-17,0.70711,1.3273e-06,0,1.2955e-06,1.3034e-06,1.2257e-06,9.7532e-07,1.2307e-06,1.433e-06,1.3937e-06,1.2749e-06,1.2103e-06,1.3373e-06,1.2852e-06,1.2676e-06,0.70711,1.2684e-06,1.3138e-06,1.2599e-06
1.2447e-06,0.70711,1.2332e-06,3.257e-18,1.2828e-06,1.1821e-06,1.1712e-06,1.1487e-06,8.7545e-07,1.3599e-06,1.2424e-06,1.4312e-06,1.4327e-06,1.1663e-06,1.3162e-06,0.70711,1.3432e-06,1.3476e-06,1.2547e-06,1.3887e-06
1.2472e-06,0.70711,1.2774e-06,0,1.0636e-06,1.2407e-06,1.2252e-06,1.1206e-06,1.0546e-06,1.4544e-06,1.2821e-06,1.2854e-06,1.4244e-06,1.1679e-06,0.70711,1.3331e-06,1.3309e-06,1.3929e-06,1.4916e-06,1.2881e-06
4.3298e-17,0.70711,1.3245e-06,0,1.6195e-06,1.2179e-06,1.3688e-06,1.4034e-06,1.1008e-06,1.3373e-06,1.5947e-06,1.289e-06,8.6009e-07,0.70711,1.6935e-06,9.9478e-07,1.6e-06,1.1735e-06,1.2859e-06,1.295e-06
1.2803e-06,0.7071,1.2776e-06,6.437e-14,1.3692e-06,1.2049e-06,1.291e-06,1.3714e-06,9.803e-07,1.4198e-06,1.2847e-06,1.4319e-06,0.70711,1.6453e-06,1.5466e-06,1.162e-06,1.3462e-06,1.2508e-06,1.2907e-06,1.2555e-06
2.5789e-07,0.70711,1.34e-06,0,1.2771e-06,1.2015e-06,1.2949e-06,1.3993e-06,1.0574e-06,1.3012e-06,1.5137e-06,0.70711,1.2153e-06,1.8314e-06,1.5743e-06,1.2921e-06,1.2525e-06,1.4882e-06,1.4252e-06,1.2961e-06
5.4051e-07,0.70714,5.668e-07,3.0723e-08,1.326e-06,1.5284e-06,1.2988e-06,1.1221e-06,1.0273e-06,1.3412e-06,0.70708,1.6419e-06,1.1358e-06,1.3446e-06,1.356e-06,1.398e-06,1.6076e-06,1.2378e-06,1.2725e-06,1.3093e-06
5.0786e-07,0.70711,1.4076e-06,6.1658e-17,1.3426e-06,1.1875e-06,1.2555e-06,1.4179e-06,9.826e-07,0.7071,1.4819e-06,1.4555e-06,1.2327e-06,1.1786e-06,1.7828e-06,1.2223e-06,1.3429e-06,1.2877e-06,1.5028e-06,1.0325e-06
4.3298e-17,0.70711,1.4018e-06,6.9486e-08,1.3022e-06,1.2698e-06,1.2934e-06,1.092e-06,0.7071,1.3314e-06,1.3996e-06,1.8322e-06,1.1947e-06,1.6618e-06,1.5226e-06,1.4022e-06,1.4504e-06,1.1024e-06,1.4243e-06,1.1311e-06
4.3296e-17,0.70707,0,0,1.3234e-06,1.2673e-06,1.2991e-06,0.70714,1.453e-06,2.1468e-06,1.504e-06,1.6616e-06,1.3361e-06,1.4061e-06,1.0413e-06,2.0664e-06,1.5866e-06,1.2387e-06,1.4943e-06,1.2269e-06
5.2371e-07,0.70711,1.0423e-06,9.3908e-14,1.4115e-06,1.2671e-06,0.7071,1.5401e-06,1.2164e-06,1.1337e-06,1.4811e-06,1.4202e-06,1.3478e-06,1.5243e-06,1.4078e-06,1.3125e-06,1.4492e-06,1.3772e-06,1.32e-06,1.1382e-06
2.5463e-07,0.70703,1.282e-06,0,1.2761e-06,0.70718,1.6167e-06,1.3315e-06,1.4859e-06,1.0785e-06,1.5289e-06,1.4442e-06,1.2166e-06,1.6454e-06,1.7152e-06,1.2464e-06,1.3435e-06,1.4871e-06,1.4817e-06,1.1721e-06
4.3298e-17,0.70711,1.2377e-06,2.9922e-15,0.7071,1.68e-06,1.7338e-06,2.0023e-06,1.3839e-06,1.0828e-06,1.7517e-06,2.0175e-06,1.7101e-06,1.2118e-06,1.3984e-06,1.3454e-06,1.3371e-06,1.3805e-06,1.4803e-06,1.1381e-06
1.2526e-06,0.70723,1.3249e-06,0.70699,1.9019e-06,1.6919e-06,1.8391e-06,1.397e-06,1.3956e-06,1.8916e-06,1.4754e-06,1.4486e-06,1.2321e-06,1.1829e-06,1.359e-06,1.2532e-06,1.3429e-06,1.1797e-06,1.285e-06,1.3101e-06
