0.093198,0.098056,0.10136,0.091313,0.97063,0.082757,0.085863,0.10471,0.086232,0.097791
0.11326,0.1134,0.10884,0.67078,0.11243,0.11149,0.10918,0.11101,0.11202,0.67263
0.11295,0.11127,0.11129,0.67327,0.11261,0.11159,0.10907,0.11951,0.67353,0.11177
0.11317,0.11336,0.1102,0.67006,0.11021,0.11418,0.10951,0.67223,0.11158,0.11129
0.11279,0.11302,0.11131,0.67079,0.11242,0.11288,0.67334,0.11264,0.11255,0.1115
0.11188,0.11212,0.11291,0.67188,0.11046,0.67072,0.11403,0.11084,0.11163,0.11398
0.1125,0.1127,0.11098,0.67019,0.67319,0.10877,0.11404,0.11087,0.11164,0.11402
0.086407,0.080833,0.10576,0.96423,0.076598,0.082727,0.088026,0.10712,0.086866,0.09985
0.11286,0.11375,0.67284,0.11214,0.1165,0.11166,0.11785,0.10959,0.10758,0.6707
0.11288,0.11306,0.66995,0.10976,0.11259,0.11106,0.1173,0.11405,0.67219,0.11129
0.11135,0.1112,0.67181,0.10847,0.11261,0.11155,0.10964,0.67212,0.11128,0.11125
0.11142,0.11215,0.67477,0.11102,0.11311,0.11421,0.67397,0.11093,0.11385,0.11179
0.11147,0.11172,0.67371,0.11029,0.11181,0.67205,0.11385,0.11101,0.11176,0.11163
0.11232,0.11315,0.67048,0.11054,0.67338,0.11166,0.11242,0.11057,0.11055,0.11017
0.11369,0.11391,0.67657,0.67141,0.11283,0.11089,0.11512,0.11297,0.1127,0.11193
0.086288,0.088849,0.96473,0.095085,0.081187,0.082999,0.10026,0.080787,0.094462,0.0878
0.11626,0.67187,0.11374,0.1135,0.11348,0.11172,0.10971,0.11472,0.1102,0.6711
0.1162,0.67141,0.11361,0.11487,0.11256,0.11145,0.1177,0.11486,0.6737,0.11134
0.11266,0.67226,0.1111,0.11187,0.11256,0.10713,0.11145,0.67025,0.11271,0.11473
0.11306,0.67391,0.1107,0.11091,0.11285,0.11478,0.67318,0.11032,0.11397,0.11458
0.1142,0.67342,0.11139,0.11355,0.11188,0.66839,0.10946,0.11412,0.11299,0.11266
0.11355,0.66986,0.11579,0.11315,0.67301,0.11167,0.11241,0.11059,0.11012,0.11302
0.11245,0.67167,0.11099,0.67091,0.11324,0.11084,0.1122,0.11207,0.11297,0.11266
0.11189,0.6726,0.67351,0.11929,0.11067,0.11064,0.11255,0.11245,0.11036,0.11297
0.075243,0.96785,0.10003,0.087175,0.050329,0.087139,0.083661,0.10279,0.085793,0.10021
0.67211,0.11067,0.1136,0.11338,0.11314,0.11158,0.11238,0.10846,0.11231,0.67022
0.67411,0.11141,0.11011,0.10997,0.1127,0.11161,0.11716,0.11444,0.67423,0.11476
0.67434,0.11092,0.11012,0.11354,0.11148,0.11174,0.11032,0.67478,0.11367,0.11421
0.67285,0.11069,0.11129,0.11344,0.1114,0.1139,0.67239,0.10979,0.11283,0.11242
0.6735,0.1108,0.10997,0.11346,0.11144,0.6703,0.11274,0.11496,0.113,0.11385
0.67133,0.11251,0.1093,0.11032,0.67363,0.11666,0.11158,0.11354,0.11274,0.11142
0.67225,0.11271,0.10986,0.67391,0.11276,0.10916,0.11503,0.11375,0.11315,0.11298
0.67339,0.11025,0.67401,0.11838,0.11302,0.11084,0.11163,0.11198,0.11261,0.11259
0.6737,0.67043,0.11544,0.10738,0.11552,0.11056,0.11236,0.11222,0.11297,0.11404
0.96891,0.071468,0.073474,0.092468,0.093278,0.087406,0.10161,0.10015,0.086736,0.094771
